arestas = [
     [1, 0, 85],
     [62, 15, 31],
     [62, 17, 60],
     [62, 18, 63],
     [62, 19, 32],
     [62, 21, 33],
     [62, 22, 80],
     [62, 26, 56],
     [62, 28, 36],
     [62, 29, 30],
     [62, 30, 46],
     [62, 31, 43],
     [62, 33, 58],
     [62, 35, 52],
     [62, 36, 77],
     [62, 37, 30],
     [62, 38, 53],
     [62, 39, 80],
     [62, 41, 34],
     [62, 42, 44],
     [62, 43, 32],
     [62, 45, 42],
     [62, 48, 40],
     [62, 49, 70],
     [62, 50, 89],
     [62, 51, 37],
     [62, 52, 58],
     [62, 53, 60],
     [62, 54, 68],
     [62, 56, 52],
     [62, 58, 71],
     [62, 59, 32],
     [62, 60, 77],
     [62, 61, 77],
     [63, 1, 77],
     [63, 5, 50],
     [63, 6, 70],
     [63, 7, 67],
     [63, 8, 77],
     [63, 9, 88],
     [63, 10, 44],
     [63, 11, 78],
     [63, 13, 88],
     [63, 14, 75],
     [63, 15, 31],
     [63, 16, 34],
     [63, 18, 31],
     [63, 23, 61],
     [63, 25, 66],
     [63, 26, 75],
     [63, 27, 75],
     [63, 28, 48],
     [63, 29, 44],
     [63, 32, 61],
     [63, 34, 49],
     [63, 35, 69],
     [63, 37, 55],
     [63, 38, 48],
     [63, 39, 64],
     [63, 41, 78],
     [63, 42, 32],
     [63, 43, 46],
     [63, 44, 40],
     [63, 47, 71],
     [63, 50, 54],
     [63, 51, 41],
     [63, 52, 57],
     [63, 53, 65],
     [63, 54, 72],
     [63, 56, 48],
     [63, 57, 81],
     [63, 61, 51],
     [63, 62, 31],
     [64, 0, 65],
     [64, 1, 87],
     [64, 2, 88],
     [64, 5, 68],
     [64, 6, 51],
     [64, 7, 83],
     [64, 8, 61],
     [64, 9, 30],
     [64, 10, 33],
     [64, 11, 75],
     [64, 13, 83],
     [64, 14, 44],
     [64, 18, 47],
     [64, 20, 75],
     [64, 22, 42],
     [64, 23, 88],
     [64, 24, 48],
     [64, 26, 52],
     [64, 27, 45],
     [64, 31, 43],
     [64, 32, 73],
     [64, 33, 81],
     [64, 36, 47],
     [64, 37, 88],
     [64, 39, 70],
     [64, 41, 62],
     [64, 43, 88],
     [64, 44, 64],
     [64, 45, 37],
     [64, 47, 44],
     [64, 48, 82],
     [64, 49, 48],
     [64, 51, 74],
     [64, 52, 75],
     [64, 54, 53],
     [64, 55, 58],
     [64, 60, 55],
     [64, 61, 31],
     [64, 63, 90],
     [65, 0, 86],
     [65, 2, 30],
     [65, 4, 57],
     [65, 7, 45],
     [65, 8, 58],
     [65, 9, 89],
     [65, 10, 38],
     [65, 11, 82],
     [65, 12, 34],
     [65, 13, 38],
     [65, 14, 84],
     [65, 16, 87],
     [65, 19, 39],
     [65, 20, 80],
     [65, 21, 52],
     [65, 23, 89],
     [65, 24, 74],
     [65, 25, 86],
     [65, 26, 58],
     [65, 27, 33],
     [65, 28, 67],
     [65, 29, 52],
     [65, 30, 33],
     [65, 31, 60],
     [65, 32, 52],
     [65, 33, 87],
     [65, 37, 74],
     [65, 38, 37],
     [65, 39, 81],
     [65, 40, 87],
     [65, 42, 54],
     [65, 43, 76],
     [65, 44, 82],
     [65, 45, 42],
     [65, 47, 83],
     [65, 48, 67],
     [65, 49, 46],
     [65, 50, 42],
     [65, 51, 37],
     [65, 54, 69],
     [65, 57, 78],
     [65, 58, 79],
     [65, 59, 66],
     [65, 63, 49],
     [66, 1, 38],
     [66, 2, 73],
     [66, 4, 81],
     [66, 5, 73],
     [66, 7, 78],
     [66, 8, 75],
     [66, 9, 68],
     [66, 10, 83],
     [66, 11, 37],
     [66, 13, 48],
     [66, 14, 52],
     [66, 15, 46],
     [66, 16, 82],
     [66, 17, 41],
     [66, 19, 47],
     [66, 20, 54],
     [66, 21, 63],
     [66, 23, 89],
     [66, 24, 44],
     [66, 25, 77],
     [66, 27, 56],
     [66, 28, 84],
     [66, 30, 88],
     [66, 33, 90],
     [66, 34, 60],
     [66, 35, 79],
     [66, 36, 67],
     [66, 38, 47],
     [66, 41, 54],
     [66, 42, 54],
     [66, 44, 88],
     [66, 47, 36],
     [66, 48, 46],
     [66, 50, 51],
     [66, 51, 44],
     [66, 52, 38],
     [66, 53, 60],
     [66, 55, 90],
     [66, 57, 35],
     [66, 58, 51],
     [66, 60, 65],
     [66, 63, 52],
     [66, 65, 80],
     [67, 0, 36],
     [67, 3, 90],
     [67, 5, 64],
     [67, 6, 35],
     [67, 8, 40],
     [67, 9, 32],
     [67, 10, 72],
     [67, 11, 80],
     [67, 12, 79],
     [67, 13, 84],
     [67, 17, 35],
     [67, 20, 56],
     [67, 23, 56],
     [67, 24, 46],
     [67, 25, 60],
     [67, 26, 67],
     [67, 28, 82],
     [67, 29, 65],
     [67, 31, 81],
     [67, 32, 59],
     [67, 33, 39],
     [67, 34, 69],
     [67, 35, 69],
     [67, 37, 45],
     [67, 38, 45],
     [67, 39, 73],
     [67, 40, 72],
     [67, 41, 86],
     [67, 42, 87],
     [67, 43, 71],
     [67, 45, 50],
     [67, 47, 44],
     [67, 48, 51],
     [67, 49, 46],
     [67, 50, 36],
     [67, 51, 58],
     [67, 52, 34],
     [67, 54, 47],
     [67, 59, 37],
     [67, 61, 61],
     [67, 63, 30],
     [67, 66, 89],
     [68, 4, 54],
     [68, 5, 78],
     [68, 6, 48],
     [68, 11, 78],
     [68, 12, 41],
     [68, 15, 57],
     [68, 16, 53],
     [68, 19, 86],
     [68, 21, 30],
     [68, 22, 89],
     [68, 24, 45],
     [68, 29, 34],
     [68, 30, 44],
     [68, 32, 35],
     [68, 33, 76],
     [68, 36, 66],
     [68, 38, 45],
     [68, 39, 69],
     [68, 40, 58],
     [68, 42, 81],
     [68, 45, 84],
     [68, 47, 44],
     [68, 48, 55],
     [68, 49, 87],
     [68, 50, 64],
     [68, 52, 85],
     [68, 54, 66],
     [68, 55, 41],
     [68, 56, 46],
     [68, 57, 57],
     [68, 58, 30],
     [68, 61, 78],
     [68, 63, 86],
     [68, 67, 75],
     [69, 0, 71],
     [69, 1, 30],
     [69, 2, 75],
     [69, 4, 71],
     [69, 6, 83],
     [69, 7, 87],
     [69, 13, 68],
     [69, 14, 86],
     [69, 15, 83],
     [69, 16, 72],
     [69, 17, 31],
     [69, 18, 52],
     [69, 19, 34],
     [69, 20, 55],
     [69, 24, 33],
     [69, 27, 72],
     [69, 28, 68],
     [69, 30, 74],
     [69, 32, 47],
     [69, 33, 87],
     [69, 35, 44],
     [69, 36, 47],
     [69, 37, 55],
     [69, 38, 56],
     [69, 39, 49],
     [69, 40, 80],
     [69, 41, 32],
     [69, 43, 60],
     [69, 44, 83],
     [69, 47, 82],
     [69, 48, 41],
     [69, 49, 80],
     [69, 50, 71],
     [69, 51, 30],
     [69, 54, 70],
     [69, 55, 66],
     [69, 56, 80],
     [69, 59, 44],
     [69, 65, 30],
     [69, 66, 69],
     [69, 67, 61],
     [70, 0, 62],
     [70, 1, 70],
     [70, 2, 71],
     [70, 3, 39],
     [70, 4, 49],
     [70, 6, 62],
     [70, 7, 87],
     [70, 8, 90],
     [70, 10, 75],
     [70, 13, 49],
     [70, 14, 65],
     [70, 15, 37],
     [70, 21, 87],
     [70, 22, 81],
     [70, 24, 41],
     [70, 25, 40],
     [70, 29, 70],
     [70, 30, 55],
     [70, 31, 55],
     [70, 33, 81],
     [70, 35, 90],
     [70, 36, 54],
     [70, 38, 85],
     [70, 39, 45],
     [70, 41, 53],
     [70, 43, 45],
     [70, 45, 53],
     [70, 50, 72],
     [70, 51, 40],
     [70, 52, 43],
     [70, 53, 37],
     [70, 54, 50],
     [70, 55, 42],
     [70, 56, 69],
     [70, 57, 51],
     [70, 58, 74],
     [70, 61, 32],
     [70, 62, 87],
     [70, 64, 74],
     [70, 65, 48],
     [70, 66, 66],
     [70, 67, 37],
     [70, 68, 46],
     [71, 0, 36],
     [71, 1, 62],
     [71, 2, 87],
     [71, 4, 37],
     [71, 5, 62],
     [71, 6, 34],
     [71, 8, 46],
     [71, 10, 87],
     [71, 11, 86],
     [71, 12, 69],
     [71, 13, 73],
     [71, 14, 47],
     [71, 19, 88],
     [71, 20, 68],
     [71, 21, 61],
     [71, 22, 36],
     [71, 23, 65],
     [71, 24, 48],
     [71, 27, 83],
     [71, 28, 65],
     [71, 29, 90],
     [71, 30, 54],
     [71, 31, 78],
     [71, 32, 74],
     [71, 33, 79],
     [71, 34, 71],
     [71, 35, 77],
     [71, 36, 59],
     [71, 37, 47],
     [71, 38, 63],
     [71, 39, 37],
     [71, 40, 60],
     [71, 41, 81],
     [71, 43, 70],
     [71, 44, 60],
     [71, 45, 56],
     [71, 47, 85],
     [71, 49, 73],
     [71, 50, 49],
     [71, 51, 87],
     [71, 52, 69],
     [71, 53, 73],
     [71, 54, 72],
     [71, 56, 46],
     [71, 58, 53],
     [71, 59, 89],
     [71, 60, 84],
     [71, 61, 53],
     [71, 62, 45],
     [71, 63, 78],
     [71, 65, 51],
     [71, 68, 89],
     [71, 70, 35],
     [72, 3, 32],
     [72, 4, 48],
     [72, 5, 38],
     [72, 6, 64],
     [72, 7, 58],
     [72, 8, 83],
     [72, 9, 75],
     [72, 11, 50],
     [72, 12, 44],
     [72, 14, 84],
     [72, 15, 67],
     [72, 19, 72],
     [72, 20, 55],
     [72, 21, 60],
     [72, 22, 76],
     [72, 26, 44],
     [72, 27, 80],
     [72, 29, 78],
     [72, 31, 40],
     [72, 32, 83],
     [72, 34, 59],
     [72, 35, 82],
     [72, 36, 82],
     [72, 37, 90],
     [72, 38, 60],
     [72, 39, 47],
     [72, 40, 68],
     [72, 41, 39],
     [72, 42, 71],
     [72, 43, 32],
     [72, 45, 74],
     [72, 46, 83],
     [72, 47, 43],
     [72, 49, 74],
     [72, 51, 35],
     [72, 52, 54],
     [72, 53, 36],
     [72, 55, 57],
     [72, 56, 64],
     [72, 58, 55],
     [72, 61, 48],
     [72, 62, 53],
     [72, 65, 78],
     [72, 66, 71],
     [72, 68, 51],
     [72, 71, 65],
     [73, 0, 79],
     [73, 2, 59],
     [73, 4, 40],
     [73, 5, 48],
     [73, 7, 66],
     [73, 8, 60],
     [73, 10, 77],
     [73, 11, 48],
     [73, 13, 85],
     [73, 14, 74],
     [73, 17, 37],
     [73, 19, 40],
     [73, 20, 33],
     [73, 21, 89],
     [73, 22, 61],
     [73, 25, 87],
     [73, 28, 37],
     [73, 31, 79],
     [73, 32, 31],
     [73, 33, 47],
     [73, 35, 79],
     [73, 38, 60],
     [73, 39, 62],
     [73, 40, 43],
     [73, 42, 58],
     [73, 43, 60],
     [73, 44, 51],
     [73, 45, 36],
     [73, 46, 48],
     [73, 48, 74],
     [73, 49, 44],
     [73, 50, 65],
     [73, 51, 30],
     [73, 52, 63],
     [73, 53, 82],
     [73, 54, 40],
     [73, 55, 35],
     [73, 56, 90],
     [73, 58, 30],
     [73, 59, 52],
     [73, 60, 41],
     [73, 61, 53],
     [73, 62, 75],
     [73, 66, 35],
     [73, 68, 65],
     [73, 69, 50],
     [73, 70, 54],
     [74, 0, 65],
     [74, 1, 72],
     [74, 3, 77],
     [74, 4, 75],
     [74, 6, 46],
     [74, 7, 62],
     [74, 8, 77],
     [74, 9, 64],
     [74, 11, 81],
     [74, 12, 37],
     [74, 13, 60],
     [74, 14, 85],
     [74, 15, 32],
     [74, 17, 40],
     [74, 18, 66],
     [74, 19, 72],
     [74, 20, 78],
     [74, 21, 62],
     [74, 22, 70],
     [74, 23, 44],
     [74, 24, 72],
     [74, 25, 70],
     [74, 27, 49],
     [74, 29, 66],
     [74, 30, 59],
     [74, 32, 55],
     [74, 33, 90],
     [74, 35, 36],
     [74, 36, 67],
     [74, 38, 48],
     [74, 39, 59],
     [74, 41, 55],
     [74, 43, 82],
     [74, 45, 79],
     [74, 46, 48],
     [74, 47, 37],
     [74, 48, 46],
     [74, 49, 69],
     [74, 50, 70],
     [74, 51, 46],
     [74, 52, 72],
     [74, 53, 80],
     [74, 55, 53],
     [74, 56, 31],
     [74, 57, 89],
     [74, 58, 39],
     [74, 59, 69],
     [74, 61, 74],
     [74, 62, 37],
     [74, 63, 73],
     [74, 64, 66],
     [74, 65, 33],
     [74, 68, 38],
     [74, 69, 76],
     [74, 70, 76],
     [74, 71, 59],
     [74, 72, 70],
     [74, 73, 72],
     [75, 2, 33],
     [75, 4, 78],
     [75, 5, 67],
     [75, 6, 49],
     [75, 7, 55],
     [75, 9, 56],
     [75, 10, 89],
     [75, 12, 63],
     [75, 16, 38],
     [75, 17, 34],
     [75, 19, 42],
     [75, 20, 40],
     [75, 23, 67],
     [75, 25, 56],
     [75, 27, 64],
     [75, 29, 41],
     [75, 31, 30],
     [75, 32, 49],
     [75, 33, 66],
     [75, 34, 62],
     [75, 39, 44],
     [75, 42, 36],
     [75, 43, 89],
     [75, 50, 40],
     [75, 53, 83],
     [75, 58, 49],
     [75, 63, 47],
     [75, 65, 53],
     [75, 66, 36],
     [75, 67, 51],
     [75, 68, 56],
     [75, 69, 84],
     [75, 70, 82],
     [75, 72, 49],
     [75, 73, 85],
     [76, 0, 35],
     [76, 2, 39],
     [76, 5, 59],
     [76, 6, 78],
     [76, 8, 78],
     [76, 9, 66],
     [76, 11, 40],
     [76, 13, 60],
     [76, 14, 67],
     [76, 15, 85],
     [76, 17, 34],
     [76, 20, 83],
     [76, 21, 50],
     [76, 22, 69],
     [76, 23, 33],
     [76, 24, 55],
     [76, 26, 39],
     [76, 28, 68],
     [76, 29, 73],
     [76, 31, 74],
     [76, 32, 63],
     [76, 33, 67],
     [76, 34, 46],
     [76, 35, 77],
     [76, 38, 79],
     [76, 39, 33],
     [76, 40, 46],
     [76, 41, 55],
     [76, 42, 78],
     [76, 43, 71],
     [76, 44, 61],
     [76, 46, 84],
     [76, 48, 34],
     [76, 49, 39],
     [76, 52, 69],
     [76, 53, 48],
     [76, 55, 61],
     [76, 56, 35],
     [76, 57, 59],
     [76, 59, 55],
     [76, 63, 78],
     [76, 64, 63],
     [76, 67, 50],
     [76, 69, 63],
     [76, 70, 55],
     [76, 71, 71],
     [76, 74, 90],
     [76, 75, 76],
     [77, 1, 74],
     [77, 3, 90],
     [77, 4, 35],
     [77, 5, 87],
     [77, 6, 57],
     [77, 7, 57],
     [77, 8, 53],
     [77, 9, 70],
     [77, 12, 40],
     [77, 13, 79],
     [77, 14, 87],
     [77, 15, 73],
     [77, 16, 42],
     [77, 17, 31],
     [77, 18, 40],
     [77, 19, 49],
     [77, 21, 78],
     [77, 23, 87],
     [77, 24, 73],
     [77, 25, 68],
     [77, 26, 34],
     [77, 29, 36],
     [77, 30, 44],
     [77, 31, 78],
     [77, 32, 48],
     [77, 34, 79],
     [77, 37, 69],
     [77, 38, 84],
     [77, 39, 62],
     [77, 40, 73],
     [77, 41, 66],
     [77, 42, 78],
     [77, 45, 84],
     [77, 48, 52],
     [77, 49, 74],
     [77, 50, 90],
     [77, 52, 77],
     [77, 53, 77],
     [77, 54, 52],
     [77, 55, 36],
     [77, 57, 64],
     [77, 58, 71],
     [77, 60, 58],
     [77, 61, 68],
     [77, 62, 34],
     [77, 63, 39],
     [77, 64, 66],
     [77, 66, 43],
     [77, 67, 87],
     [77, 71, 72],
     [77, 72, 86],
     [77, 73, 72],
     [77, 74, 77],
     [77, 76, 37],
     [78, 0, 32],
     [78, 1, 58],
     [78, 4, 65],
     [78, 6, 48],
     [78, 7, 54],
     [78, 8, 45],
     [78, 9, 60],
     [78, 10, 40],
     [78, 11, 89],
     [78, 12, 65],
     [78, 13, 57],
     [78, 15, 77],
     [78, 16, 72],
     [78, 19, 40],
     [78, 21, 69],
     [78, 25, 86],
     [78, 26, 45],
     [78, 27, 55],
     [78, 28, 90],
     [78, 29, 79],
     [78, 31, 66],
     [78, 33, 66],
     [78, 34, 47],
     [78, 35, 41],
     [78, 36, 45],
     [78, 37, 31],
     [78, 39, 59],
     [78, 40, 78],
     [78, 42, 66],
     [78, 43, 60],
     [78, 44, 31],
     [78, 45, 44],
     [78, 49, 30],
     [78, 52, 43],
     [78, 53, 84],
     [78, 54, 40],
     [78, 55, 31],
     [78, 56, 83],
     [78, 57, 31],
     [78, 58, 81],
     [78, 59, 70],
     [78, 64, 66],
     [78, 67, 47],
     [78, 69, 69],
     [78, 73, 41],
     [78, 74, 82],
     [78, 76, 60],
     [78, 77, 50],
     [79, 0, 56],
     [79, 1, 50],
     [79, 2, 38],
     [79, 3, 46],
     [79, 4, 49],
     [79, 5, 79],
     [79, 6, 55],
     [79, 7, 71],
     [79, 8, 86],
     [79, 9, 78],
     [79, 10, 34],
     [79, 11, 31],
     [79, 13, 65],
     [79, 14, 57],
     [79, 15, 88],
     [79, 16, 60],
     [79, 17, 42],
     [79, 18, 89],
     [79, 19, 41],
     [79, 20, 69],
     [79, 21, 73],
     [79, 22, 67],
     [79, 23, 33],
     [79, 26, 79],
     [79, 27, 66],
     [79, 28, 87],
     [79, 30, 54],
     [79, 31, 38],
     [79, 33, 83],
     [79, 34, 63],
     [79, 35, 56],
     [79, 37, 41],
     [79, 38, 49],
     [79, 39, 37],
     [79, 40, 76],
     [79, 41, 78],
     [79, 42, 88],
     [79, 44, 67],
     [79, 46, 86],
     [79, 49, 43],
     [79, 50, 81],
     [79, 52, 69],
     [79, 53, 81],
     [79, 55, 76],
     [79, 57, 48],
     [79, 60, 50],
     [79, 61, 58],
     [79, 63, 64],
     [79, 64, 79],
     [79, 65, 38],
     [79, 67, 53],
     [79, 69, 56],
     [79, 71, 31],
     [79, 73, 62],
     [79, 76, 56],
     [79, 77, 71],
     [80, 0, 82],
     [80, 1, 80],
     [80, 2, 85],
     [80, 3, 40],
     [80, 4, 35],
     [80, 5, 40],
     [80, 7, 77],
     [80, 8, 87],
     [80, 12, 70],
     [80, 14, 71],
     [80, 15, 57],
     [80, 16, 63],
     [80, 18, 43],
     [80, 19, 78],
     [80, 20, 40],
     [80, 21, 81],
     [80, 23, 74],
     [80, 25, 72],
     [80, 28, 87],
     [80, 29, 36],
     [80, 31, 67],
     [80, 32, 74],
     [80, 34, 48],
     [80, 35, 73],
     [80, 36, 59],
     [80, 37, 46],
     [80, 38, 84],
     [80, 41, 34],
     [80, 42, 50],
     [80, 43, 41],
     [80, 45, 35],
     [80, 46, 73],
     [80, 47, 66],
     [80, 48, 60],
     [80, 50, 32],
     [80, 51, 56],
     [80, 52, 87],
     [80, 58, 69],
     [80, 60, 62],
     [80, 62, 43],
     [80, 63, 87],
     [80, 64, 72],
     [80, 65, 87],
     [80, 67, 87],
     [80, 70, 76],
     [80, 73, 75],
     [80, 76, 63],
     [80, 77, 75],
     [80, 78, 84],
     [80, 79, 33],
     [81, 1, 56],
     [81, 3, 38],
     [81, 6, 65],
     [81, 7, 55],
     [81, 8, 41],
     [81, 9, 64],
     [81, 10, 59],
     [81, 17, 84],
     [81, 19, 86],
     [81, 21, 88],
     [81, 22, 54],
     [81, 23, 70],
     [81, 25, 70],
     [81, 26, 66],
     [81, 28, 58],
     [81, 29, 84],
     [81, 30, 34],
     [81, 31, 53],
     [81, 32, 70],
     [81, 33, 75],
     [81, 34, 63],
     [81, 36, 78],
     [81, 37, 58],
     [81, 38, 39],
     [81, 39, 58],
     [81, 40, 68],
     [81, 41, 34],
     [81, 42, 58],
     [81, 44, 89],
     [81, 45, 68],
     [81, 49, 50],
     [81, 50, 90],
     [81, 52, 56],
     [81, 53, 68],
     [81, 54, 84],
     [81, 55, 42],
     [81, 56, 52],
     [81, 57, 60],
     [81, 60, 63],
     [81, 61, 31],
     [81, 64, 69],
     [81, 66, 88],
     [81, 68, 41],
     [81, 69, 81],
     [81, 70, 81],
     [81, 71, 35],
     [81, 73, 60],
     [81, 74, 82],
     [81, 75, 65],
     [81, 76, 84],
     [81, 78, 37],
     [81, 79, 58],
     [81, 80, 58],
     [82, 0, 83],
     [82, 1, 58],
     [82, 2, 79],
     [82, 3, 35],
     [82, 4, 75],
     [82, 5, 56],
     [82, 6, 43],
     [82, 7, 64],
     [82, 8, 48],
     [82, 9, 85],
     [82, 11, 74],
     [82, 12, 63],
     [82, 14, 73],
     [82, 15, 35],
     [82, 17, 30],
     [82, 18, 83],
     [82, 19, 63],
     [82, 21, 87],
     [82, 24, 80],
     [82, 25, 60],
     [82, 26, 41],
     [82, 27, 67],
     [82, 28, 34],
     [82, 29, 87],
     [82, 30, 47],
     [82, 31, 39],
     [82, 33, 76],
     [82, 34, 37],
     [82, 35, 43],
     [82, 36, 53],
     [82, 39, 58],
     [82, 40, 44],
     [82, 43, 88],
     [82, 44, 86],
     [82, 45, 63],
     [82, 46, 66],
     [82, 47, 55],
     [82, 48, 48],
     [82, 50, 49],
     [82, 51, 57],
     [82, 52, 61],
     [82, 53, 49],
     [82, 54, 68],
     [82, 55, 65],
     [82, 56, 69],
     [82, 57, 76],
     [82, 59, 70],
     [82, 60, 84],
     [82, 61, 47],
     [82, 62, 44],
     [82, 63, 69],
     [82, 64, 33],
     [82, 66, 74],
     [82, 69, 76],
     [82, 70, 53],
     [82, 72, 32],
     [82, 74, 36],
     [82, 75, 69],
     [82, 76, 61],
     [82, 77, 66],
     [82, 78, 44],
     [82, 80, 84],
     [82, 81, 81],
     [83, 0, 78],
     [83, 1, 63],
     [83, 2, 90],
     [83, 3, 46],
     [83, 4, 88],
     [83, 5, 31],
     [83, 6, 75],
     [83, 8, 81],
     [83, 9, 46],
     [83, 10, 83],
     [83, 11, 66],
     [83, 12, 69],
     [83, 13, 50],
     [83, 14, 71],
     [83, 16, 44],
     [83, 17, 33],
     [83, 18, 43],
     [83, 20, 69],
     [83, 22, 73],
     [83, 23, 41],
     [83, 24, 57],
     [83, 25, 72],
     [83, 26, 31],
     [83, 27, 81],
     [83, 28, 37],
     [83, 30, 88],
     [83, 31, 63],
     [83, 33, 78],
     [83, 34, 75],
     [83, 35, 54],
     [83, 36, 43],
     [83, 38, 37],
     [83, 39, 52],
     [83, 40, 77],
     [83, 41, 62],
     [83, 42, 32],
     [83, 43, 39],
     [83, 45, 35],
     [83, 46, 87],
     [83, 48, 61],
     [83, 49, 30],
     [83, 50, 48],
     [83, 52, 45],
     [83, 53, 38],
     [83, 55, 30],
     [83, 56, 36],
     [83, 59, 84],
     [83, 60, 76],
     [83, 61, 52],
     [83, 63, 85],
     [83, 64, 75],
     [83, 65, 61],
     [83, 66, 67],
     [83, 67, 48],
     [83, 68, 40],
     [83, 71, 79],
     [83, 72, 84],
     [83, 73, 42],
     [83, 74, 67],
     [83, 76, 58],
     [83, 77, 62],
     [83, 79, 75],
     [83, 80, 60],
     [83, 81, 36],
     [84, 0, 63],
     [84, 1, 78],
     [84, 2, 39],
     [84, 3, 36],
     [84, 5, 46],
     [84, 6, 66],
     [84, 7, 45],
     [84, 8, 56],
     [84, 11, 50],
     [84, 12, 52],
     [84, 13, 56],
     [84, 14, 88],
     [84, 15, 34],
     [84, 16, 67],
     [84, 17, 66],
     [84, 18, 78],
     [84, 19, 68],
     [84, 20, 68],
     [84, 21, 89],
     [84, 22, 47],
     [84, 23, 86],
     [84, 25, 82],
     [84, 26, 53],
     [84, 29, 66],
     [84, 30, 35],
     [84, 31, 75],
     [84, 32, 74],
     [84, 33, 61],
     [84, 34, 51],
     [84, 35, 67],
     [84, 36, 56],
     [84, 37, 82],
     [84, 38, 51],
     [84, 40, 57],
     [84, 41, 52],
     [84, 44, 67],
     [84, 45, 48],
     [84, 46, 78],
     [84, 47, 57],
     [84, 48, 64],
     [84, 49, 78],
     [84, 50, 65],
     [84, 51, 32],
     [84, 52, 80],
     [84, 53, 44],
     [84, 56, 63],
     [84, 57, 81],
     [84, 58, 74],
     [84, 59, 39],
     [84, 62, 87],
     [84, 64, 45],
     [84, 67, 78],
     [84, 68, 70],
     [84, 69, 63],
     [84, 70, 47],
     [84, 71, 61],
     [84, 72, 83],
     [84, 73, 73],
     [84, 74, 81],
     [84, 79, 69],
     [84, 80, 81],
     [84, 81, 47],
     [84, 82, 50],
     [84, 83, 62],
     [85, 1, 58],
     [85, 2, 57],
     [85, 3, 90],
     [85, 4, 60],
     [85, 6, 40],
     [85, 7, 63],
     [85, 9, 88],
     [85, 12, 90],
     [85, 13, 32],
     [85, 14, 66],
     [85, 16, 68],
     [85, 17, 38],
     [85, 18, 51],
     [85, 19, 57],
     [85, 22, 87],
     [85, 23, 60],
     [85, 25, 88],
     [85, 26, 79],
     [85, 28, 61],
     [85, 29, 76],
     [85, 30, 84],
     [85, 31, 85],
     [85, 32, 64],
     [85, 35, 67],
     [85, 36, 40],
     [85, 38, 75],
     [85, 41, 37],
     [85, 42, 87],
     [85, 44, 76],
     [85, 46, 76],
     [85, 48, 57],
     [85, 49, 90],
     [85, 51, 89],
     [85, 53, 49],
     [85, 54, 40],
     [85, 57, 44],
     [85, 60, 61],
     [85, 61, 40],
     [85, 63, 47],
     [85, 64, 41],
     [85, 67, 85],
     [85, 68, 60],
     [85, 69, 59],
     [85, 70, 31],
     [85, 72, 88],
     [85, 73, 38],
     [85, 74, 58],
     [85, 75, 88],
     [85, 76, 30],
     [85, 79, 64],
     [85, 81, 73],
     [85, 83, 30],
     [85, 84, 86],
     [86, 1, 60],
     [86, 2, 40],
     [86, 3, 87],
     [86, 4, 82],
     [86, 6, 43],
     [86, 7, 72],
     [86, 8, 71],
     [86, 9, 86],
     [86, 10, 49],
     [86, 12, 63],
     [86, 13, 54],
     [86, 15, 63],
     [86, 16, 38],
     [86, 18, 33],
     [86, 19, 58],
     [86, 20, 66],
     [86, 21, 78],
     [86, 25, 74],
     [86, 26, 31],
     [86, 28, 66],
     [86, 29, 34],
     [86, 30, 32],
     [86, 31, 62],
     [86, 32, 50],
     [86, 35, 33],
     [86, 36, 30],
     [86, 38, 71],
     [86, 39, 80],
     [86, 40, 80],
     [86, 41, 44],
     [86, 43, 72],
     [86, 44, 89],
     [86, 45, 69],
     [86, 46, 68],
     [86, 47, 71],
     [86, 48, 58],
     [86, 50, 81],
     [86, 53, 36],
     [86, 54, 30],
     [86, 55, 32],
     [86, 56, 65],
     [86, 59, 85],
     [86, 61, 43],
     [86, 63, 89],
     [86, 65, 82],
     [86, 66, 81],
     [86, 67, 67],
     [86, 71, 45],
     [86, 72, 61],
     [86, 73, 70],
     [86, 74, 58],
     [86, 75, 80],
     [86, 77, 62],
     [86, 79, 37],
     [86, 80, 32],
     [86, 81, 87],
     [86, 82, 32],
     [86, 83, 66],
     [87, 1, 76],
     [87, 2, 30],
     [87, 3, 62],
     [87, 5, 79],
     [87, 7, 84],
     [87, 8, 36],
     [87, 9, 47],
     [87, 11, 46],
     [87, 12, 81],
     [87, 14, 75],
     [87, 15, 79],
     [87, 19, 50],
     [87, 20, 68],
     [87, 21, 50],
     [87, 22, 50],
     [87, 25, 38],
     [87, 26, 90],
     [87, 27, 75],
     [87, 28, 44],
     [87, 29, 83],
     [87, 30, 54],
     [87, 31, 71],
     [87, 33, 57],
     [87, 35, 88],
     [87, 36, 48],
     [87, 38, 72],
     [87, 40, 52],
     [87, 42, 68],
     [87, 47, 67],
     [87, 49, 70],
     [87, 50, 42],
     [87, 52, 52],
     [87, 53, 38],
     [87, 54, 73],
     [87, 55, 73],
     [87, 56, 84],
     [87, 57, 59],
     [87, 58, 58],
     [87, 59, 49],
     [87, 61, 66],
     [87, 62, 60],
     [87, 63, 59],
     [87, 65, 72],
     [87, 66, 43],
     [87, 69, 67],
     [87, 70, 53],
     [87, 72, 37],
     [87, 73, 37],
     [87, 74, 45],
     [87, 75, 32],
     [87, 76, 31],
     [87, 77, 70],
     [87, 78, 73],
     [87, 80, 70],
     [87, 81, 55],
     [87, 82, 88],
     [87, 83, 67],
     [87, 84, 75],
     [88, 2, 82],
     [88, 3, 54],
     [88, 4, 71],
     [88, 5, 70],
     [88, 7, 69],
