arestas = [
     [1, 0, 42],
     [87, 16, 75],
     [87, 17, 74],
     [87, 19, 51],
     [87, 22, 58],
     [87, 23, 66],
     [87, 24, 74],
     [87, 25, 73],
     [87, 27, 89],
     [87, 28, 56],
     [87, 33, 43],
     [87, 34, 90],
     [87, 35, 74],
     [87, 36, 74],
     [87, 37, 49],
     [87, 38, 88],
     [87, 39, 62],
     [87, 41, 55],
     [87, 45, 47],
     [87, 46, 81],
     [87, 47, 85],
     [87, 48, 77],
     [87, 49, 45],
     [87, 50, 81],
     [87, 54, 30],
     [87, 55, 78],
     [87, 57, 89],
     [87, 59, 56],
     [87, 60, 39],
     [87, 61, 65],
     [87, 63, 56],
     [87, 64, 56],
     [87, 66, 74],
     [87, 68, 55],
     [87, 69, 43],
     [87, 70, 43],
     [87, 71, 85],
     [87, 73, 44],
     [87, 75, 39],
     [87, 76, 87],
     [87, 77, 57],
     [87, 79, 70],
     [87, 81, 74],
     [87, 82, 43],
     [87, 83, 90],
     [87, 84, 49],
     [87, 85, 81],
     [88, 1, 53],
     [88, 2, 73],
     [88, 4, 47],
     [88, 5, 45],
     [88, 6, 49],
     [88, 8, 85],
     [88, 10, 62],
     [88, 13, 58],
     [88, 14, 52],
     [88, 15, 68],
     [88, 17, 73],
     [88, 21, 54],
     [88, 23, 85],
     [88, 24, 56],
     [88, 25, 74],
     [88, 27, 33],
     [88, 28, 31],
     [88, 29, 64],
     [88, 30, 69],
     [88, 32, 61],
     [88, 35, 48],
     [88, 36, 47],
     [88, 37, 67],
     [88, 39, 83],
     [88, 41, 37],
     [88, 42, 71],
     [88, 43, 53],
     [88, 45, 45],
     [88, 46, 63],
     [88, 48, 82],
     [88, 49, 37],
     [88, 51, 75],
     [88, 52, 35],
     [88, 53, 36],
     [88, 54, 87],
     [88, 55, 56],
     [88, 56, 52],
     [88, 58, 89],
     [88, 59, 72],
     [88, 60, 75],
     [88, 65, 58],
     [88, 66, 68],
     [88, 67, 37],
     [88, 68, 74],
     [88, 69, 58],
     [88, 70, 47],
     [88, 71, 42],
     [88, 72, 77],
     [88, 73, 45],
     [88, 74, 86],
     [88, 75, 71],
     [88, 78, 39],
     [88, 81, 87],
     [88, 83, 69],
     [88, 84, 85],
     [88, 85, 66],
     [88, 86, 66],
     [88, 87, 50],
     [89, 1, 66],
     [89, 3, 31],
     [89, 4, 45],
     [89, 7, 42],
     [89, 8, 65],
     [89, 9, 41],
     [89, 10, 89],
     [89, 11, 83],
     [89, 13, 30],
     [89, 14, 37],
     [89, 15, 74],
     [89, 16, 32],
     [89, 17, 40],
     [89, 19, 60],
     [89, 20, 51],
     [89, 21, 87],
     [89, 22, 69],
     [89, 23, 76],
     [89, 24, 41],
     [89, 26, 64],
     [89, 27, 76],
     [89, 28, 32],
     [89, 31, 36],
     [89, 34, 70],
     [89, 35, 52],
     [89, 36, 85],
     [89, 37, 81],
     [89, 38, 89],
     [89, 39, 52],
     [89, 40, 83],
     [89, 42, 43],
     [89, 43, 43],
     [89, 47, 47],
     [89, 48, 69],
     [89, 49, 58],
     [89, 51, 55],
     [89, 53, 90],
     [89, 58, 46],
     [89, 59, 89],
     [89, 60, 73],
     [89, 61, 68],
     [89, 62, 38],
     [89, 64, 54],
     [89, 67, 88],
     [89, 70, 87],
     [89, 72, 74],
     [89, 73, 56],
     [89, 74, 48],
     [89, 75, 70],
     [89, 76, 78],
     [89, 77, 38],
     [89, 78, 79],
     [89, 79, 61],
     [89, 80, 32],
     [89, 81, 30],
     [89, 82, 35],
     [89, 85, 44],
     [89, 86, 32],
     [89, 87, 40],
     [89, 88, 39],
     [90, 3, 70],
     [90, 4, 52],
     [90, 5, 35],
     [90, 6, 68],
     [90, 8, 78],
     [90, 9, 59],
     [90, 10, 85],
     [90, 11, 72],
     [90, 12, 89],
     [90, 13, 83],
     [90, 15, 63],
     [90, 17, 38],
     [90, 18, 70],
     [90, 19, 51],
     [90, 20, 50],
     [90, 21, 70],
     [90, 22, 61],
     [90, 23, 30],
     [90, 25, 87],
     [90, 26, 41],
     [90, 29, 48],
     [90, 30, 73],
     [90, 33, 86],
     [90, 34, 79],
     [90, 35, 65],
     [90, 36, 80],
     [90, 38, 31],
     [90, 39, 56],
     [90, 40, 70],
     [90, 42, 34],
     [90, 43, 66],
     [90, 44, 73],
     [90, 45, 88],
     [90, 46, 39],
     [90, 47, 66],
     [90, 48, 65],
     [90, 49, 50],
     [90, 50, 60],
     [90, 51, 76],
     [90, 52, 65],
     [90, 53, 60],
     [90, 56, 64],
     [90, 57, 50],
     [90, 58, 50],
     [90, 60, 40],
     [90, 61, 36],
     [90, 63, 71],
     [90, 64, 41],
     [90, 65, 76],
     [90, 67, 73],
     [90, 69, 50],
     [90, 70, 70],
     [90, 71, 48],
     [90, 73, 53],
     [90, 76, 63],
     [90, 77, 86],
     [90, 79, 67],
     [90, 80, 74],
     [90, 83, 35],
     [90, 84, 87],
     [90, 86, 48],
     [90, 87, 54],
     [91, 0, 79],
     [91, 2, 33],
     [91, 3, 56],
     [91, 5, 50],
     [91, 6, 36],
     [91, 7, 87],
     [91, 8, 49],
     [91, 9, 64],
     [91, 13, 72],
     [91, 14, 89],
     [91, 15, 84],
     [91, 16, 77],
     [91, 17, 66],
     [91, 18, 54],
     [91, 23, 80],
     [91, 26, 49],
     [91, 27, 90],
     [91, 29, 48],
     [91, 31, 82],
     [91, 34, 47],
     [91, 36, 40],
     [91, 37, 69],
     [91, 38, 89],
     [91, 40, 57],
     [91, 41, 39],
     [91, 42, 35],
     [91, 44, 79],
     [91, 45, 47],
     [91, 46, 69],
     [91, 47, 50],
     [91, 48, 36],
     [91, 49, 50],
     [91, 50, 89],
     [91, 51, 58],
     [91, 52, 55],
     [91, 54, 53],
     [91, 55, 31],
     [91, 56, 63],
     [91, 57, 60],
     [91, 61, 66],
     [91, 62, 47],
     [91, 65, 67],
     [91, 66, 66],
     [91, 67, 60],
     [91, 68, 61],
     [91, 69, 77],
     [91, 72, 39],
     [91, 73, 66],
     [91, 76, 71],
     [91, 79, 67],
     [91, 80, 65],
     [91, 82, 33],
     [91, 83, 78],
     [91, 84, 79],
     [91, 89, 58],
     [91, 90, 53],
     [92, 0, 75],
     [92, 1, 67],
     [92, 2, 33],
     [92, 3, 41],
     [92, 4, 72],
     [92, 7, 85],
     [92, 8, 81],
     [92, 9, 69],
     [92, 13, 67],
     [92, 14, 60],
     [92, 15, 46],
     [92, 16, 76],
     [92, 18, 30],
     [92, 19, 39],
     [92, 20, 65],
     [92, 21, 42],
     [92, 22, 56],
     [92, 23, 88],
     [92, 24, 83],
     [92, 25, 41],
     [92, 27, 86],
     [92, 29, 44],
     [92, 31, 45],
     [92, 32, 50],
     [92, 33, 69],
     [92, 35, 31],
     [92, 36, 43],
     [92, 38, 70],
     [92, 40, 64],
     [92, 41, 63],
     [92, 42, 90],
     [92, 43, 63],
     [92, 44, 45],
     [92, 45, 83],
     [92, 47, 88],
     [92, 48, 80],
     [92, 51, 35],
     [92, 52, 46],
     [92, 53, 60],
     [92, 54, 47],
     [92, 55, 63],
     [92, 58, 77],
     [92, 59, 32],
     [92, 60, 81],
     [92, 61, 53],
     [92, 65, 78],
     [92, 66, 32],
     [92, 68, 68],
     [92, 69, 51],
     [92, 70, 64],
     [92, 72, 87],
     [92, 73, 78],
     [92, 74, 47],
     [92, 75, 46],
     [92, 79, 73],
     [92, 80, 85],
     [92, 81, 33],
     [92, 82, 46],
     [92, 83, 85],
     [92, 85, 33],
     [92, 87, 48],
     [92, 88, 71],
     [92, 89, 49],
     [92, 90, 64],
     [92, 91, 49],
     [93, 0, 39],
     [93, 2, 67],
     [93, 5, 85],
     [93, 6, 58],
     [93, 7, 59],
     [93, 8, 57],
     [93, 9, 66],
     [93, 10, 64],
     [93, 12, 85],
     [93, 13, 59],
     [93, 14, 67],
     [93, 15, 51],
     [93, 16, 86],
     [93, 17, 73],
     [93, 18, 76],
     [93, 19, 80],
     [93, 20, 47],
     [93, 21, 55],
     [93, 23, 74],
     [93, 24, 77],
     [93, 25, 38],
     [93, 26, 73],
     [93, 27, 54],
     [93, 28, 65],
     [93, 29, 37],
     [93, 31, 72],
     [93, 32, 54],
     [93, 33, 67],
     [93, 34, 64],
     [93, 35, 32],
     [93, 36, 75],
     [93, 38, 30],
     [93, 39, 36],
     [93, 40, 73],
     [93, 41, 42],
     [93, 42, 40],
     [93, 43, 82],
     [93, 45, 46],
     [93, 46, 74],
     [93, 47, 31],
     [93, 48, 70],
     [93, 49, 75],
     [93, 50, 68],
     [93, 52, 68],
     [93, 53, 39],
     [93, 54, 58],
     [93, 55, 77],
     [93, 56, 80],
     [93, 58, 70],
     [93, 59, 86],
     [93, 61, 59],
     [93, 62, 33],
     [93, 63, 81],
     [93, 64, 88],
     [93, 65, 82],
     [93, 66, 41],
     [93, 69, 47],
     [93, 70, 36],
     [93, 73, 64],
     [93, 74, 64],
     [93, 76, 52],
     [93, 77, 37],
     [93, 79, 81],
     [93, 80, 71],
     [93, 81, 35],
     [93, 83, 76],
     [93, 85, 51],
     [93, 86, 52],
     [93, 87, 86],
     [93, 89, 60],
     [94, 0, 55],
     [94, 1, 52],
     [94, 4, 48],
     [94, 6, 59],
     [94, 7, 47],
     [94, 8, 64],
     [94, 10, 75],
     [94, 11, 85],
     [94, 12, 62],
     [94, 13, 81],
     [94, 15, 40],
     [94, 16, 62],
     [94, 18, 89],
     [94, 19, 43],
     [94, 20, 35],
     [94, 22, 42],
     [94, 23, 84],
     [94, 24, 47],
     [94, 25, 47],
     [94, 26, 81],
     [94, 27, 52],
     [94, 28, 77],
     [94, 29, 71],
     [94, 30, 46],
     [94, 31, 35],
     [94, 33, 60],
     [94, 34, 30],
     [94, 35, 87],
     [94, 36, 64],
     [94, 38, 66],
     [94, 40, 30],
     [94, 41, 83],
     [94, 45, 33],
     [94, 46, 41],
     [94, 47, 70],
     [94, 49, 45],
     [94, 50, 65],
     [94, 51, 74],
     [94, 54, 59],
     [94, 56, 69],
     [94, 57, 61],
     [94, 58, 54],
     [94, 59, 54],
     [94, 60, 45],
     [94, 61, 58],
     [94, 62, 41],
     [94, 63, 51],
     [94, 64, 45],
     [94, 66, 49],
     [94, 67, 36],
     [94, 68, 63],
     [94, 69, 56],
     [94, 70, 53],
     [94, 71, 84],
     [94, 72, 90],
     [94, 73, 39],
     [94, 74, 75],
     [94, 75, 85],
     [94, 79, 47],
     [94, 81, 77],
     [94, 82, 66],
     [94, 83, 31],
     [94, 84, 71],
     [94, 85, 72],
     [94, 87, 75],
     [94, 88, 37],
     [94, 91, 47],
     [95, 0, 75],
     [95, 2, 66],
     [95, 3, 52],
     [95, 4, 63],
     [95, 6, 59],
     [95, 7, 80],
     [95, 8, 66],
     [95, 10, 58],
     [95, 11, 59],
     [95, 13, 77],
     [95, 14, 52],
     [95, 16, 56],
     [95, 18, 59],
     [95, 19, 89],
     [95, 20, 50],
     [95, 22, 36],
     [95, 27, 51],
     [95, 28, 33],
     [95, 30, 88],
     [95, 31, 54],
     [95, 33, 58],
     [95, 34, 47],
     [95, 35, 60],
     [95, 36, 34],
     [95, 38, 40],
     [95, 41, 44],
     [95, 43, 42],
     [95, 45, 79],
     [95, 47, 37],
     [95, 49, 63],
     [95, 51, 41],
     [95, 52, 31],
     [95, 53, 86],
     [95, 56, 90],
     [95, 57, 57],
     [95, 58, 48],
     [95, 60, 75],
     [95, 61, 83],
     [95, 63, 82],
     [95, 65, 72],
     [95, 66, 53],
     [95, 68, 30],
     [95, 70, 37],
     [95, 71, 63],
     [95, 72, 72],
     [95, 73, 70],
     [95, 75, 32],
     [95, 76, 72],
     [95, 79, 58],
     [95, 81, 77],
     [95, 82, 42],
     [95, 84, 60],
     [95, 86, 62],
     [95, 87, 33],
     [95, 89, 73],
     [95, 92, 30],
     [95, 93, 79],
     [95, 94, 68],
     [96, 1, 60],
     [96, 2, 77],
     [96, 3, 83],
     [96, 4, 39],
     [96, 5, 55],
     [96, 7, 48],
     [96, 9, 90],
     [96, 10, 81],
     [96, 11, 37],
     [96, 12, 66],
     [96, 13, 64],
     [96, 14, 44],
     [96, 15, 50],
     [96, 16, 33],
     [96, 17, 88],
     [96, 18, 82],
     [96, 19, 83],
     [96, 20, 37],
     [96, 21, 63],
     [96, 22, 71],
     [96, 24, 82],
     [96, 25, 68],
     [96, 27, 66],
     [96, 28, 82],
     [96, 31, 31],
     [96, 32, 45],
     [96, 33, 52],
     [96, 34, 46],
     [96, 35, 71],
     [96, 36, 53],
     [96, 37, 78],
     [96, 39, 74],
     [96, 41, 36],
     [96, 42, 45],
     [96, 43, 67],
     [96, 46, 36],
     [96, 47, 59],
     [96, 48, 69],
     [96, 49, 67],
     [96, 50, 48],
     [96, 52, 34],
     [96, 53, 78],
     [96, 54, 56],
     [96, 56, 58],
     [96, 57, 45],
     [96, 59, 88],
     [96, 61, 73],
     [96, 62, 82],
     [96, 63, 47],
     [96, 64, 59],
     [96, 66, 72],
     [96, 67, 39],
     [96, 68, 57],
     [96, 69, 34],
     [96, 70, 59],
     [96, 71, 73],
     [96, 73, 89],
     [96, 74, 77],
     [96, 75, 44],
     [96, 76, 67],
     [96, 77, 35],
     [96, 78, 64],
     [96, 80, 42],
     [96, 81, 71],
     [96, 82, 58],
     [96, 84, 74],
     [96, 85, 38],
     [96, 86, 63],
     [96, 88, 46],
     [96, 89, 39],
     [96, 91, 77],
     [96, 92, 70],
     [96, 93, 33],
     [97, 0, 53],
     [97, 3, 67],
     [97, 5, 50],
     [97, 6, 66],
     [97, 7, 63],
     [97, 9, 53],
     [97, 13, 73],
     [97, 14, 61],
     [97, 15, 50],
     [97, 18, 34],
     [97, 19, 64],
     [97, 21, 63],
     [97, 22, 76],
     [97, 24, 74],
     [97, 26, 41],
     [97, 27, 77],
     [97, 29, 65],
     [97, 31, 31],
     [97, 32, 35],
     [97, 33, 32],
     [97, 36, 32],
     [97, 37, 68],
     [97, 38, 85],
     [97, 39, 90],
     [97, 40, 59],
     [97, 41, 82],
     [97, 43, 62],
     [97, 45, 66],
     [97, 46, 49],
     [97, 47, 46],
     [97, 49, 71],
     [97, 50, 68],
     [97, 52, 71],
     [97, 53, 85],
     [97, 54, 48],
     [97, 55, 87],
     [97, 57, 54],
     [97, 58, 75],
     [97, 59, 52],
     [97, 62, 81],
     [97, 63, 75],
     [97, 64, 48],
     [97, 65, 46],
     [97, 67, 49],
     [97, 68, 83],
     [97, 70, 55],
     [97, 71, 78],
     [97, 72, 44],
     [97, 73, 78],
     [97, 75, 57],
     [97, 78, 30],
     [97, 79, 38],
     [97, 80, 65],
     [97, 81, 32],
     [97, 83, 52],
     [97, 85, 40],
     [97, 87, 51],
     [97, 88, 51],
     [97, 89, 68],
     [97, 90, 75],
     [97, 92, 47],
     [97, 94, 67],
     [97, 96, 35],
     [98, 1, 58],
     [98, 2, 33],
     [98, 3, 62],
     [98, 4, 70],
     [98, 5, 43],
     [98, 6, 52],
     [98, 7, 40],
     [98, 8, 57],
     [98, 9, 85],
     [98, 12, 60],
     [98, 13, 87],
     [98, 15, 64],
     [98, 17, 42],
     [98, 19, 89],
     [98, 21, 50],
     [98, 22, 73],
     [98, 23, 45],
     [98, 24, 49],
     [98, 26, 67],
     [98, 27, 35],
     [98, 28, 62],
     [98, 29, 31],
     [98, 33, 77],
     [98, 34, 90],
     [98, 36, 90],
     [98, 37, 78],
     [98, 38, 78],
     [98, 39, 62],
     [98, 40, 67],
     [98, 42, 63],
     [98, 44, 63],
     [98, 45, 59],
     [98, 48, 86],
     [98, 50, 80],
     [98, 53, 44],
     [98, 54, 35],
     [98, 55, 77],
     [98, 56, 40],
     [98, 57, 33],
     [98, 58, 81],
     [98, 60, 41],
     [98, 62, 36],
     [98, 63, 74],
     [98, 64, 65],
     [98, 65, 32],
     [98, 66, 39],
     [98, 67, 36],
     [98, 69, 64],
     [98, 70, 72],
     [98, 71, 67],
     [98, 72, 39],
     [98, 73, 48],
     [98, 74, 64],
     [98, 75, 42],
     [98, 76, 34],
     [98, 77, 52],
     [98, 78, 60],
     [98, 79, 30],
     [98, 81, 65],
     [98, 82, 51],
     [98, 84, 86],
     [98, 86, 90],
     [98, 87, 74],
     [98, 88, 80],
     [98, 89, 56],
     [98, 90, 78],
     [98, 92, 75],
     [98, 93, 52],
     [98, 95, 89],
     [98, 96, 40],
     [98, 97, 63],
     [99, 0, 53],
     [99, 1, 82],
     [99, 2, 75],
     [99, 3, 78],
     [99, 4, 62],
     [99, 5, 88],
     [99, 8, 79],
     [99, 10, 39],
     [99, 11, 39],
     [99, 12, 40],
     [99, 13, 49],
     [99, 15, 54],
     [99, 16, 68],
     [99, 17, 34],
     [99, 19, 35],
     [99, 20, 79],
     [99, 23, 50],
     [99, 24, 90],
     [99, 26, 66],
     [99, 28, 30],
     [99, 29, 54],
     [99, 30, 69],
     [99, 31, 45],
     [99, 32, 72],
     [99, 33, 71],
     [99, 36, 40],
     [99, 38, 64],
     [99, 40, 56],
     [99, 43, 89],
     [99, 44, 36],
     [99, 45, 51],
     [99, 46, 49],
     [99, 47, 48],
     [99, 48, 64],
     [99, 49, 60],
     [99, 50, 87],
     [99, 53, 74],
     [99, 54, 32],
     [99, 55, 43],
     [99, 56, 82],
     [99, 59, 70],
     [99, 60, 68],
     [99, 61, 70],
     [99, 63, 50],
     [99, 66, 73],
     [99, 68, 57],
     [99, 69, 31],
     [99, 70, 37],
     [99, 71, 89],
     [99, 72, 45],
     [99, 75, 86],
     [99, 76, 72],
     [99, 78, 63],
     [99, 79, 85],
     [99, 81, 47],
     [99, 82, 85],
     [99, 83, 44],
     [99, 85, 88],
     [99, 89, 60],
     [99, 90, 72],
     [99, 93, 73],
     [99, 94, 78],
     [99, 95, 83],
     [99, 96, 80],
     [99, 97, 48],
     [100, 0, 90],
     [100, 1, 44],
     [100, 2, 44],
     [100, 3, 73],
     [100, 7, 47],
     [100, 9, 82],
     [100, 12, 85],
     [100, 15, 52],
     [100, 17, 57],
     [100, 18, 76],
     [100, 19, 63],
     [100, 21, 66],
     [100, 22, 78],
     [100, 25, 66],
     [100, 27, 79],
     [100, 28, 49],
     [100, 31, 77],
     [100, 32, 31],
     [100, 33, 72],
     [100, 34, 42],
     [100, 36, 37],
     [100, 37, 79],
     [100, 38, 85],
     [100, 40, 66],
     [100, 41, 67],
     [100, 43, 46],
     [100, 44, 64],
     [100, 46, 56],
     [100, 47, 90],
     [100, 49, 73],
     [100, 50, 90],
     [100, 54, 55],
     [100, 55, 81],
     [100, 56, 54],
     [100, 57, 61],
     [100, 58, 51],
     [100, 60, 55],
     [100, 62, 51],
     [100, 63, 52],
     [100, 64, 56],
     [100, 65, 47],
     [100, 67, 57],
     [100, 69, 33],
     [100, 71, 62],
     [100, 73, 45],
     [100, 74, 77],
     [100, 75, 59],
     [100, 76, 41],
     [100, 79, 60],
     [100, 83, 88],
     [100, 85, 60],
     [100, 87, 41],
     [100, 88, 62],
     [100, 89, 44],
     [100, 91, 40],
     [100, 94, 51],
     [100, 95, 81],
     [100, 98, 45],
     [100, 99, 69],
     [101, 0, 31],
     [101, 1, 70],
     [101, 3, 55],
     [101, 4, 62],
     [101, 5, 82],
     [101, 6, 78],
     [101, 7, 60],
     [101, 8, 72],
     [101, 9, 80],
     [101, 10, 33],
     [101, 12, 43],
     [101, 13, 74],
     [101, 15, 63],
     [101, 17, 49],
     [101, 18, 48],
     [101, 19, 44],
     [101, 20, 81],
     [101, 21, 80],
     [101, 22, 41],
     [101, 23, 33],
     [101, 24, 60],
     [101, 25, 31],
     [101, 27, 32],
     [101, 28, 37],
     [101, 29, 32],
     [101, 31, 37],
     [101, 33, 41],
     [101, 35, 82],
     [101, 38, 82],
     [101, 39, 56],
     [101, 40, 75],
     [101, 42, 69],
     [101, 43, 59],
     [101, 46, 88],
     [101, 48, 88],
     [101, 49, 35],
     [101, 50, 76],
     [101, 51, 63],
     [101, 52, 56],
     [101, 53, 86],
     [101, 55, 79],
     [101, 57, 61],
     [101, 58, 64],
     [101, 59, 63],
     [101, 60, 70],
     [101, 61, 60],
     [101, 62, 36],
     [101, 65, 47],
     [101, 66, 30],
     [101, 68, 56],
     [101, 73, 33],
     [101, 75, 59],
     [101, 76, 70],
     [101, 77, 73],
     [101, 78, 79],
     [101, 79, 71],
     [101, 81, 47],
     [101, 82, 78],
     [101, 84, 52],
     [101, 85, 81],
     [101, 86, 82],
     [101, 87, 85],
     [101, 88, 31],
     [101, 89, 45],
     [101, 91, 41],
     [101, 92, 54],
     [101, 93, 89],
     [101, 94, 71],
     [101, 95, 38],
     [101, 96, 75],
     [101, 98, 53],
     [101, 99, 71],
     [101, 100, 60],
     [102, 0, 60],
     [102, 1, 47],
     [102, 4, 77],
     [102, 6, 87],
     [102, 7, 47],
     [102, 8, 85],
     [102, 9, 49],
     [102, 11, 56],
     [102, 12, 42],
     [102, 15, 48],
     [102, 16, 80],
     [102, 17, 54],
     [102, 18, 68],
     [102, 23, 78],
     [102, 24, 30],
     [102, 26, 46],
     [102, 27, 90],
     [102, 28, 73],
     [102, 30, 59],
     [102, 32, 31],
     [102, 34, 67],
     [102, 35, 64],
     [102, 36, 32],
     [102, 38, 72],
     [102, 40, 53],
     [102, 41, 53],
     [102, 42, 81],
     [102, 43, 71],
     [102, 44, 75],
     [102, 45, 66],
     [102, 46, 48],
     [102, 47, 52],
     [102, 48, 88],
     [102, 49, 35],
     [102, 50, 31],
     [102, 51, 72],
     [102, 52, 53],
     [102, 53, 64],
     [102, 54, 43],
     [102, 57, 66],
     [102, 58, 74],
     [102, 60, 62],
     [102, 62, 35],
     [102, 63, 63],
     [102, 64, 51],
     [102, 65, 65],
     [102, 66, 87],
     [102, 68, 62],
     [102, 69, 76],
     [102, 70, 82],
     [102, 71, 84],
     [102, 72, 62],
     [102, 73, 48],
     [102, 74, 41],
     [102, 76, 46],
     [102, 77, 89],
     [102, 79, 82],
     [102, 80, 49],
     [102, 81, 77],
     [102, 82, 35],
     [102, 83, 40],
     [102, 84, 42],
     [102, 85, 50],
     [102, 86, 85],
     [102, 88, 65],
     [102, 89, 90],
     [102, 90, 32],
     [102, 92, 36],
     [102, 95, 52],
     [102, 96, 77],
     [102, 97, 51],
     [102, 98, 78],
     [102, 100, 40],
     [102, 101, 66],
     [103, 2, 46],
     [103, 3, 79],
     [103, 5, 42],
     [103, 6, 90],
     [103, 7, 58],
     [103, 8, 36],
     [103, 9, 52],
     [103, 14, 44],
     [103, 15, 81],
     [103, 16, 55],
     [103, 18, 32],
     [103, 19, 81],
     [103, 20, 64],
     [103, 21, 58],
     [103, 22, 51],
     [103, 23, 63],
     [103, 25, 63],
     [103, 26, 68],
     [103, 28, 67],
     [103, 29, 88],
     [103, 30, 89],
     [103, 31, 43],
     [103, 32, 70],
     [103, 33, 56],
     [103, 35, 52],
     [103, 37, 39],
     [103, 38, 39],
     [103, 41, 44],
     [103, 44, 56],
     [103, 46, 82],
     [103, 47, 85],
     [103, 48, 60],
     [103, 49, 47],
     [103, 50, 65],
     [103, 52, 79],
     [103, 53, 72],
     [103, 54, 35],
     [103, 56, 74],
     [103, 57, 90],
     [103, 58, 38],
     [103, 59, 90],
     [103, 61, 68],
     [103, 62, 32],
     [103, 64, 32],
     [103, 65, 37],
     [103, 66, 71],
     [103, 68, 52],
     [103, 71, 46],
     [103, 72, 85],
     [103, 73, 44],
     [103, 74, 38],
     [103, 75, 35],
     [103, 77, 36],
     [103, 79, 34],
     [103, 81, 88],
     [103, 83, 32],
     [103, 84, 58],
     [103, 85, 45],
     [103, 86, 89],
     [103, 88, 44],
     [103, 89, 59],
     [103, 90, 75],
     [103, 91, 47],
     [103, 92, 74],
     [103, 93, 71],
     [103, 94, 32],
     [103, 95, 77],
     [103, 98, 39],
     [103, 99, 43],
     [103, 100, 42],
     [103, 101, 58],
     [103, 102, 82],
     [104, 0, 37],
     [104, 2, 55],
     [104, 3, 62],
     [104, 4, 90],
     [104, 5, 78],
     [104, 8, 64],
     [104, 9, 59],
     [104, 11, 87],
     [104, 12, 48],
     [104, 13, 84],
     [104, 14, 85],
     [104, 15, 35],
     [104, 19, 42],
     [104, 20, 37],
     [104, 21, 44],
     [104, 23, 45],
     [104, 24, 44],
     [104, 25, 71],
     [104, 27, 75],
     [104, 28, 64],
     [104, 30, 69],
     [104, 31, 44],
     [104, 33, 35],
     [104, 35, 46],
     [104, 37, 53],
     [104, 38, 89],
     [104, 39, 62],
     [104, 44, 78],
     [104, 45, 46],
     [104, 46, 81],
     [104, 48, 61],
     [104, 49, 32],
     [104, 52, 51],
     [104, 53, 38],
     [104, 56, 54],
     [104, 57, 67],
     [104, 59, 87],
     [104, 61, 87],
     [104, 62, 70],
     [104, 63, 73],
     [104, 64, 39],
     [104, 65, 59],
     [104, 66, 71],
     [104, 67, 71],
     [104, 68, 47],
     [104, 69, 88],
     [104, 70, 75],
     [104, 72, 33],
     [104, 76, 48],
     [104, 78, 72],
     [104, 79, 49],
     [104, 80, 67],
     [104, 81, 54],
     [104, 82, 53],
     [104, 89, 79],
     [104, 90, 60],
     [104, 92, 57],
     [104, 93, 45],
     [104, 95, 71],
     [104, 97, 71],
     [104, 99, 55],
     [104, 100, 35],
     [104, 102, 80],
     [105, 0, 56],
     [105, 1, 76],
     [105, 2, 49],
     [105, 3, 51],
     [105, 4, 49],
     [105, 5, 60],
     [105, 8, 84],
     [105, 11, 31],
     [105, 13, 85],
     [105, 14, 56],
     [105, 15, 84],
     [105, 18, 77],
     [105, 21, 81],
     [105, 22, 81],
     [105, 23, 44],
     [105, 24, 50],
     [105, 25, 81],
     [105, 26, 70],
     [105, 27, 64],
     [105, 29, 61],
     [105, 32, 72],
     [105, 33, 87],
     [105, 36, 67],
     [105, 40, 39],
     [105, 41, 40],
     [105, 42, 71],
     [105, 43, 41],
     [105, 44, 51],
     [105, 45, 63],
     [105, 46, 48],
     [105, 49, 48],
     [105, 51, 32],
     [105, 53, 45],
     [105, 55, 89],
     [105, 57, 78],
     [105, 60, 41],
     [105, 63, 56],
     [105, 65, 70],
     [105, 66, 80],
     [105, 70, 57],
     [105, 71, 79],
     [105, 74, 74],
     [105, 75, 39],
     [105, 76, 74],
     [105, 77, 75],
     [105, 80, 32],
     [105, 81, 48],
     [105, 82, 89],
     [105, 83, 31],
     [105, 84, 65],
     [105, 86, 87],
     [105, 88, 80],
     [105, 91, 64],
     [105, 92, 30],
     [105, 93, 41],
     [105, 94, 79],
     [105, 95, 75],
     [105, 96, 80],
     [105, 98, 42],
     [105, 99, 33],
     [105, 100, 59],
     [105, 101, 75],
     [105, 103, 79],
     [105, 104, 45],
     [106, 0, 63],
     [106, 1, 44],
     [106, 4, 77],
     [106, 5, 71],
     [106, 6, 31],
     [106, 7, 60],
     [106, 10, 49],
     [106, 12, 61],
     [106, 13, 31],
     [106, 14, 40],
     [106, 15, 85],
     [106, 16, 60],
     [106, 17, 81],
     [106, 18, 74],
     [106, 19, 49],
     [106, 21, 40],
     [106, 22, 45],
     [106, 23, 82],
     [106, 26, 49],
     [106, 27, 80],
     [106, 31, 71],
     [106, 33, 53],
     [106, 34, 35],
     [106, 35, 49],
     [106, 36, 51],
     [106, 37, 54],
     [106, 38, 58],
     [106, 39, 87],
     [106, 40, 35],
     [106, 41, 63],
     [106, 43, 65],
     [106, 45, 48],
     [106, 46, 73],
     [106, 48, 67],
     [106, 49, 65],
     [106, 51, 45],
     [106, 55, 32],
     [106, 56, 58],
     [106, 57, 58],
     [106, 59, 76],
     [106, 60, 71],
     [106, 61, 88],
     [106, 63, 41],
     [106, 64, 31],
     [106, 65, 71],
     [106, 67, 33],
     [106, 68, 62],
     [106, 70, 35],
     [106, 71, 43],
     [106, 72, 81],
     [106, 74, 41],
     [106, 75, 80],
